"","U238","pH","TAlk","Salinity","Temperature","OmegaA","TCO2"
"50",1.504654,8.00381728430338,2226.41388314212,33.0186881025595,24.2225504843279,2.86724650672417,1969.53699298949
"51",1.172906,8.00381728430338,2226.41388314212,33.0186881025595,24.2225504843279,2.86724650672417,1969.53699298949
"52",1.108914,8.00381728430338,2226.41388314212,33.0186881025595,24.2225504843279,2.86724650672417,1969.53699298949
"53",0.927884,8.00381728430338,2226.41388314212,33.0186881025595,24.2225504843279,2.86724650672417,1969.53699298949
"54",1.036923,8.00381728430338,2226.41388314212,33.0186881025595,24.2225504843279,2.86724650672417,1969.53699298949
"55",0.965353,8.00381728430338,2226.41388314212,33.0186881025595,24.2225504843279,2.86724650672417,1969.53699298949
"56",1.125754,8.00381728430338,2226.41388314212,33.0186881025595,24.2225504843279,2.86724650672417,1969.53699298949
"57",0.865155,8.00381728430338,2226.41388314212,33.0186881025595,24.2225504843279,2.86724650672417,1969.53699298949
"58",0.9877923,8.09066240424837,2307.68585808176,35.1249938877658,27.8682812294023,3.72273944860592,1977.76724870573
"59",1.1806524,8.09066240424837,2307.68585808176,35.1249938877658,27.8682812294023,3.72273944860592,1977.76724870573
"60",1.227636,8.14741355715496,2288.42645887584,34.9530585877546,27.6861681382108,4.04102029323807,1938.58446954438
"61",1.219637,8.14741355715496,2288.42645887584,34.9530585877546,27.6861681382108,4.04102029323807,1938.58446954438
"62",1.224268,8.14741355715496,2288.42645887584,34.9530585877546,27.6861681382108,4.04102029323807,1938.58446954438
"63",1.237319,8.12303848710666,2286.84744793695,34.3838981588144,29.2916356208892,3.91224813961139,1936.6560430176
"64",1.141752,8.12303848710666,2286.84744793695,34.3838981588144,29.2916356208892,3.91224813961139,1936.6560430176
"65",0.931252,8.12303848710666,2286.84744793695,34.3838981588144,29.2916356208892,3.91224813961139,1936.6560430176
"66",0.730014,8.12303848710666,2286.84744793695,34.3838981588144,29.2916356208892,3.91224813961139,1936.6560430176
"67",1.453713,8.06532299355684,2345.25609562043,35.5302463888251,27.6612037997906,3.63610212389288,1989.47689626884
"68",1.119439,8.03068764046954,2225.22935376538,33.921370804486,26.4917214603704,3.06259535661113,1951.35591407368
"69",1.066393,8.03068764046954,2225.22935376538,33.921370804486,26.4917214603704,3.06259535661113,1951.35591407368
"70",1.276051,8.11104141890864,2356.23276661102,36.0805991960297,27.8454392435987,4.01186829575501,1996.12160283382
"71",1.291207,8.11104141890864,2356.23276661102,36.0805991960297,27.8454392435987,4.01186829575501,1996.12160283382
"72",1.168275,8.11104141890864,2356.23276661102,36.0805991960297,27.8454392435987,4.01186829575501,1996.12160283382
"73",1.170801,8.11104141890864,2356.23276661102,36.0805991960297,27.8454392435987,4.01186829575501,1996.12160283382
"74",1.200692,8.11104141890864,2356.23276661102,36.0805991960297,27.8454392435987,4.01186829575501,1996.12160283382
"75",1.161539,8.11104141890864,2356.23276661102,36.0805991960297,27.8454392435987,4.01186829575501,1996.12160283382
"76",1.174169,8.11104141890864,2356.23276661102,36.0805991960297,27.8454392435987,4.01186829575501,1996.12160283382
"77",1.33036,8.12711421560103,2369.40186452801,35.4410194001232,24.3973619526798,4.1890992463678,2008.37750938723
"78",1.36825,8.12711421560103,2369.40186452801,35.4410194001232,24.3973619526798,4.1890992463678,2008.37750938723
"79",1.18722,8.11483155144336,2374.55600600829,36.1619136259658,26.9293689886604,4.07175113609638,2008.04961550389
"80",0.86387095,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"81",1.07642543,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"82",1.26340837,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"83",0.8578296,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"84",1.05798984,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"85",1.07205966,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"86",1.02120286,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"87",0.85817061,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"88",1.01250921,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"89",0.99774895,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"90",0.7654201,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"91",0.9301995,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"92",0.92588004,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"93",0.9786566,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"94",0.95833914,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"95",0.99100032,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"96",0.91893775,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"97",1.01255131,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"98",0.94749418,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"99",0.90391647,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"100",0.96083988,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"101",0.8946671,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"102",0.90648878,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"103",0.91688327,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"104",1.04031205,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"105",1.06801806,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"106",0.98772494,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"107",0.93363065,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"108",0.97730519,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"109",0.88328326,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"110",0.9827403,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"111",0.94487977,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"112",1.14839959,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"113",1.00371452,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"114",0.106993361,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"115",0.97094388,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"116",1.05116122,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"117",0.45116044,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"118",1.0018958,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"119",1.0407541,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"120",1.15232331,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"121",1.138805,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"122",1.179642,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"123",1.224689,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"124",1.06934,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"125",1.200271,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"126",1.19143,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"127",0.979246,8.07723913164397,2271.61058786692,35.005301372644,27.5831702401669,3.62319646815095,1966.94676147384
"128",1.005348,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"129",0.949355,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"130",1.041554,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"131",1.084917,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
"132",1.209954,8.05919675813909,2292.90147917678,35.0840594189047,26.8573503701996,3.53082230088615,1985.58622565682
